id,status,votes,title,avg_age,polarity,budget,point/cost,points,category,level,district,detailed_localization,description,attachments
358,niewybrany,772,Plac Sportow Miejskich - Parkour i Kalistenika - etap 2gi ,0,-1,121000,121000.0,1,rekreacja,do 150 tys. zł,Powstańców Śląskich,"2/5, AM 26; obręb Południe 0022","Plac sportów miejskich to wielofunkcyjne miejsce treningowe przystosowane do uprawiania takich dyscyplin jak Parkour, Freerun czy Street Workout. Ze względu na rzesze ludzi zajmujących się podobnymi dyscyplinami oraz brak miejsc do ćwiczeń w przypadku parkour i freerun oraz sukcesywne niszczenie miejsc do uprawiania kalisteniki czy street workout projekt ten jest odpowiedzią na zapotrzebowanie. Sukces zeszlorocznego Budżetu pokazuje ze Wrocławianie chcą takich miejsc. Jest to drugi etap realizacji zwycięskiego projektu zeszlorocznego. Ze względu na niewłaściwe oszacowanie kosztów projekt nie mógł być zrealizowany w pełni. W ramach WBO14 aplikujemy o Street Workout Park oraz infrastrukturę.",[]
308,niewybrany,930,"Niskie Łąki, temat: plaża ",0,0,1500000,1500000.0,1,rekreacja,od 500 tys. zł,Przedmieście Oławskie,teren byłego kąpieliska miejskiego Oławka na Niskich Łąkach na działce nr 7/5 i 8/2,projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/308/308_1.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/308/308_2.pdf', '\n\n\nZałącznik nr 2\n\n']]"
338,bd,,Budowa drogi rowerowej na ul. Jana III Sobieskiego ,0,0,400000,400000.0,1,rowery,150 tys. zł - 500 tys. zł,Psie Pole-Zawidawie,ul. Jana III Sobieskiego,"Projekt polega na stworzeniu projektu i budowie drogi rowerowej na ul. Jana III Sobieskiego (ul. Krzywoustego-Sycowska, poza istniejącym odcinkiem w rejonie wiaduktu).",[]
480,niewybrany,51,Zagospodarowanie wnętrz międzyblokowych ,0,0,1000000,1000000.0,1,inne,od 500 tys. zł,Przedmieście Świdnickie,wnętrze Piłsudskiego - pl. Muzealny - pl. Legionów; wnetrze pl. Legionów - pl. Muzealny - ul. Sądowa,projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/480/480_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/480/480_1.pdf', '\n\n\nZałącznik nr 2\n\n']]"
339,bd,,Open Air Library of Wroclaw - Biblioteka pod chmurką ,0,4,381500,381500.0,1,inne,150 tys. zł - 500 tys. zł,Stare Miasto,Park Juliusza Słowackiego we Wrocławiu,"Pierwsza taka biblioteka powstała w Magdeburgu w 2010 roku. Pomysł jest godny realizacji we Wrocławiu, gdyż beneficjentami tego projektu będą wrocławianie. Realizacja tego projektu może przyczynić się do zwiększenia czytelnictwa we Wrocławiu, jak również wpisuje się w ESK 2016 r. Co prawda we Wrocławiu w 2012 roku zorganizowano kilkudniową imprezę pod tytułem \""Biblioteka Plenerowa na Pergoli\"", jednak ta impreza to zupełnie coś innego niż \""Wrocławska otwarta biblioteka publiczna\"", która powinna zawierać również małą scenę na której młodzi artyści będą mogli wystawiać swoje projekty. Taka biblioteka będzie spełniała funkcję społecznego katalizatora.

\""Wrocławska otwarta biblioteka publiczna\"" powinna mieć powierzchnię około 400 metrów kwadratowych i mogłaby powstać na terenie Parku Juliusza Słowackiego (południowo-wschodnia część). Na terenie \""Wrocławskiej otwartej biblioteki publicznej\"" poza wspomnianą sceną i regałami z książkami, powinny znaleźć się miejsca siedzące oraz zakątek dla dzieci. Biblioteka powinna być parterowa i dostosowana do potrzeb osób niepełnosprawnych. 

Kosztorys jest bardzo ogólny cały projekt można byłoby już zrealizować za około 380000 zł.",[]
180,bd,,Nasadzenia drzew w pasie zieleni ul. Legnickiej ,0,-1,216000,216000.0,1,zieleń miejska,150 tys. zł - 500 tys. zł,Szczepin,"ul. Legnicka od dawnego pawilonu Jysk do nr 36 (Credit Agricole), od nr 21a do pl. Strzegomskiego oraz od pl. Strzegomskiego do przystanku autobusowego Zachodnia","Nasadzenia drzew w wyżej wymienionych lokalizacjach znacząco poprawi wizualny odbiór ulicy w ścisłym centrum miasta. Dodatkowo drzewa wyciszają hałas ulicy co wpłynie pozytywnie na mieszkańców okolicznych budynków. Nasadzenie drzew przy ulicy spowoduje optyczne zwężenie ulicy co przełoży się na zmniejszenie prędkości na tej arterii komunikacyjnej.
Dodatkowe zalety z sadzenia drzew w mieście:
- poprawiają mikroklimat wzbogacając powietrze w tlen, podnosząc wilgotność powietrza i zmniejszając dobowe wahania temperatury, jonizując korzystnie powietrze i wydzielając bakteriobójcze fitoncydy, 
- osuszają grunt pobierając wodę z terenu rozleglejszego niż powierzchnia rzutu ich koron, 
- rozpraszają fale dźwiękowe, a więc zmniejszają uciążliwość hałasu, 
- zatrzymują pyły i inne zanieczyszczenia, 
- rozpraszają strumienie powietrza zmniejszając uciążliwość silnych wiatrów, 
- zapewniają cień w upalne dni i ułatwiają cyrkulację powietrza, ",[]
311,niewybrany,554,"Dzieci przy Fosie B, Bieżnia ",0,0,200000,200000.0,1,edukacja,150 tys. zł - 500 tys. zł,Przedmieście Świdnickie,"Przy Szkole Podstawowej 71, Podwale","- projekt zgłoszony w wersji papierowej;
- po konsultacjach lider zdecydował się na zmianę zakresu wniosku, bieżnia ma być dwutorowa o wymiarach 60m x 2,50m.","[['http://projekty-wbo.wroclaw.pl/files/attachments/311/311_1.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/311/311_2.pdf', '\n\n\nZałącznik nr 2\n\n']]"
148,wybrany,752,"Psie Pole-rynek, Szachy pod Zieloną Damą ",0,0,100000,100000.0,1,rekreacja,do 150 tys. zł,Psie Pole-Zawidawie,"ul. Krzywoustego 307, Psie Pole, nr arkusza mapy 14, nr działki 92/6",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/148/148_1.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/148/148_2.pdf', '\n\n\nZałącznik nr 2\n\n']]"
396,niewybrany,549,"Uporządkowanie i modernizacja wnętrza podwórkowego w ramach ulic:  Nowowiejska,Wyszyńskiego, Orzeszkowej, Jaracza. ",0,-4,1500000,1500000.0,1,inne,od 500 tys. zł,Ołbin,"Wnętrze podwórkowe przy ul. Nowowiejskiej, K. S. Wyszyńskiego, E.Orzeszkowej i S. Jaracza  Ewidencja Działki Nowowiejska 70 026401_1.0005.9.139","Podwórko znajduje się w dzielnicy Śródmieście,osiedle Ołbin. Wnętrze położone jest w ścisłym sąsiedztwie ul.Nowowiejskiej ( w krótce modernizowanej) ul. Wyszyńskiego oraz Parku im.Stanisława Tołpy. W najbliższym sasiedztwie podwórka znajdują się szkoły ( w tym Wydział Architektury Politechniki Wrocławskiej), przedszkola,kluby młodzieżowe oraz Dom Edyty Stein i wiele miejsc spotkań mieszkańców.
W części wnętrza podwórkowego znajduje się Ośrodek Zdrowia, który w latach wczesniejszych pełnił funkcję żłobka, oraz Centrum Kardiologiczne ProCorde.
Ze zmodernizowanego podwórka chetnie będą korzystali mieszkańcy okolicznych Wspólnot mieszkaniowych (rodziny z małymi dziećmi, seniorzy a także młodzież i osoby w średnim wieku). Obecnie mieszkańcy sami upiększaja podwórko organizując drobne nasadzenia i sprzątanie. Unowocześnienie wnętrza zintegruje lokalną społeczność, połączy pokolenia i zwiekszy poczucie bezpieczeństwa oraz podniesie standard życia mieszkańców.
Obecnie stan podwórka jest katastrofalny. Na środku podwórka zlokalizowany jest nielegalny śmietnik, ktory zagraża bezpieczeństwu mieszkańców. Śmietnik znajduje się w obrębie boiska do piłki koszykowej, które jest stale wykorzysytywane przez młodzież.

Założenia projektu:
1.	-
2.	wymiana nawierzchni + odwodnienie
3.	nowe nasadzenia, ławki i rozmieszczenie miejsc parkingowych, oświetlenie ( 5 latarni)
4.	odtworzenie piaskownicy plus ogrodzenie jej
","[['http://projekty-wbo.wroclaw.pl/files/attachments/396/396_3.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/396/396_4.pdf', '\n\n\nZałącznik nr 2\n\n']]"
37,niewybrany,11,Wykonanie ogrodzenia budynku mieszkalnego wielorodzinnego ,0,1,54000,54000.0,1,inne,do 150 tys. zł,Powstańców Śląskich,"ul. Wandy14/16, 53-320 Wrocław",Ogrodzenie terenu budynku jest w bardzo złym stanie technicznym. Wymaga pilnej wymiany. Elewacja budynku będący własnością Wspólnoty Mieszkaniowej została kompleksowo wyremontowana. W obawie o dewastację Wspólnota Mieszkaniowa wnioskuje o wymianę ogrodzenia znajdującego się na terenie Gminy.,[]
297,niewybrany,586,Prace remontowo-budowlane i instalacyjne w zabytkowej wieży wodociągowej we Wrocławiu - Brochowie ,0,0,250000,250000.0,1,inne,do 150 tys. zł,Brochów,"Zabytkowa wieża wodociągowa ul. Warszawska 2A 52-114 Wrocław, dz. nr 31 obręb Brochów",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/297/297_0.pdf', '\n\n\nZałącznik nr 1\n\n']]"
171,niewybrany,641,"Zagospodarowanie podwórza ograniczonego ul. Marii Curie-Skłodowskiej, Ignacego Łukasiewicza, Mariana Smoluchowskiego i Cypriana Kamila Norwida
 ",0,0,1200000,1200000.0,1,inne,od 500 tys. zł,Plac Grunwaldzki,"Wrocław -  Śródmieście Osiedle Plac Grunwaldzki Podwórze usytuowane jest między ulicami Curie-Skłodowskiej, Łukasiewicza, Smoluchowskiego i Norwida na dz. Nr 48/5, AM-32 Plac Grunwaldzki",Projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/171/171_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/171/171_3.pdf', '\n\n\nZałącznik nr 2\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/171/171_4.pdf', '\n\n\nZałącznik nr 3\n\n']]"
302,niewybrany,297,Fosa ,0,0,650000,650000.0,1,inne,150 tys. zł - 500 tys. zł,Stare Miasto,"działka przy Miejskiej Promenadzie Spacerowej przy Wzgórzu Partyzantów, nr dz. 15/5",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/302/302_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/302/302_2.pdf', '\n\n\nZałącznik nr 2\n\n']]"
471,wybrany,274,Słodowa - Wyspa niezależnej kultury i sportu. Budowa siłowni na wolnym powietrzu. ,0,0,100000,100000.0,1,inne,150 tys. zł - 500 tys. zł,Stare Miasto,Wyspa Słodowa,projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/471/471_0.pdf', '\n\n\nZałącznik nr 1\n\n']]"
453,wybrany,6727,Modernizacja bazy sportowej przy Gimnazjum nr 6 przy Alei Pracy 24 we Wrocławiu ,0,0,1000000,1000000.0,1,edukacja,od 500 tys. zł,Grabiszyn-Grabiszynek,"Al. Pracy 24, dz. nr 2 AR 26 obreb grabiszyn",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/453/453_1.pdf', '\n\n\nZałącznik nr 1\n\n']]"
399,bd,,Słupy Ogłoszeniowe na Żernikach ,0,-1,10000,10000.0,1,inne,do 150 tys. zł,Żerniki,Osiedle Żerniki,Na osiedlu brak miejsc do zawieszania ogłoszeń o wydarzeniach z życia Wrocławia.,"[['http://projekty-wbo.wroclaw.pl/files/attachments/399/399_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/399/399_1.pdf', '\n\n\nZałącznik nr 2\n\n']]"
19,niewybrany,1470,Ścieżka rowerowa - kontynuacja ,0,1,950000,950000.0,1,rowery,do 150 tys. zł,Klecina,Polska,"Obserwując i spacerując po dzielnicy Klecina nie da się nie zauważyć że nie ma wytyczonej ścieżki rowerowej biegnącej z Kleciny na Krzyki. Teraz uważam jest odpowiedni moment na uwzględnienie tego ponieważ jest remontowana zajezdnia tramwajowa i ulica przyjaźni. W ramach rekreacji są osoby które dojeżdżają z Kleciny do Rynku rowerem. Od Lidla przy Karkonoskiej jest uwzględniona infrastruktura rowerowa natomiast od Kleciny już nie. 
Proponuje się:
- uspokojenie ruchu na ul. Wałbrzyskiej od ronda do rzeki Ślęzy;
- budowę trasy rowerowej od ul. Przyjaźni do istniejącej drogi rowerowej na ul. Powstańców Śląskich.","[['http://projekty-wbo.wroclaw.pl/files/attachments/19/19_1.pdf', '\n\n\nZałącznik nr 1\n\n']]"
111,niewybrany,1566,Budowa miejsc postojowych na osiedlu Gaj ,0,0,1500000,1500000.0,1,droga,od 500 tys. zł,Gaj,"Gaj, działki o nr.:- 1/22, 55/2, 1/24, 1/14, 1/26(przed SP90 i Gim25) -6/7, 7/9, 8/12, 9/10(ul. Orzechowa 91-113) - 2/79, 2/80, 2/81(ul. Krynicka 54-92 z obu stron) -6/15, 6/16, 7/6 (ul. Krynicka32-52",Projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/111/111_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/111/111_2.pdf', '\n\n\nZałącznik nr 2\n\n']]"
71,niewybrany,590,zagospodarowanie lasku pilczyckiego  przy stadionie oraz na ogrodzonym terenie przy stadionie  zrobić plac zabaw dla dzieci i młodzieży ,0,1,500000,500000.0,1,rekreacja,do 150 tys. zł,Pilczyce-Kozanów-Popowice Płn.,podany wyżej,"lasek pilczycki jest bardzo zaniedbanym miejscem,a powinny tam znaleźć się ławki , trasy rowerowe czy trasy do biegania, miejsce przy stadionie powinno bezwzględnie przeznaczone dla dzieci i młodzieży bo jest potrzebne w tym miejscu Wrocławia i stanowiłoby  rekompensatę za pożerający mnóstwo pieniędzy stadion .Stać Wrocław na utrzymanie stadionu to i powinno być stać na duży plac  dla dzieci i młodzieży.To żeby 
dzieci mogły się prawidło się rozwijać jest to rzecz niezbędna.  ",[]
236,bd,,Budowa ekranu akustycznego wzdłuż torów kolejowych od strony Śródmieścia na odcinku pomiędzy ul. Dolną 22 i Halą Grafit ,0,2,350000,350000.0,1,inne,150 tys. zł - 500 tys. zł,Ołbin,"Plac Grunwaldzki, AR_12, 1","Celem projektu jest zbudowanie ekranu akustycznego o długości około 50 metrów wzdłuż torów kolejowych od strony ul. Jedności Narodowej, na odcinku pomiędzy budynkiem przy ul. Dolnej 22 i Halą Grafit. 
Ruch kolejowy na tej trasie jest znaczny, włączając w to pociągi towarowe, które generują największy hałas. Postulowany ekran pozwoliłby na odizolowanie budynków leżących w pobliżu torów kolejowych przy Górce Słowiańskiej od hałasu generowanego przez przejeżdżające pociągi.
Korzystne sytuowaniu budynków (Hali Grafit oraz budynku przy ul. Dolnej 22) pozwala na osiągnięcie znacznych  efektów budując jedynie tak krótki odcinek ekranu akustycznego.
Beneficjentami ekranu byliby mieszkańcy poniższych adresów:
- Dolna 22
- Namysłowska 2,4,6 
- Jedności Narodowej 146, 150,152, 154. 
Pod podanymi powyżej adresami mieści się ponad 150 mieszkań, a więc liczba potencjalnych beneficjentów jest znaczna. 
Przedłużając dodatkowo ekran o około 20-30 m można również osłonić ekranem mieszkańców kamienicy leżącej zaraz przy torach -  ul. Dolna 22a.
Powołując się na znalezione w Internecie dane, koszt 1m2 ekranu akustycznego waha się w granicach od kilkuset do tysiąca zł. Zakładając długość ekranu 50m oraz wysokość 7m, powierzchnia postulowanego ekranu to 350m2. Wysokość ekranu została podana szacunkowo ? być może powinien być wyższy, aby skutecznie spełniać swoją rolę. Ze względu na dużą wysokość sąsiadujących budynków, ekran musiałby również ?zawijać się? w górnej części w stronę torów.
Biorąc cenę maksymalną za 1 m2 ekranu, czyli 1000 zł, całkowity koszt  projektu to 350 000 zł.
W celu zwiększenia estetyki ekranu, mógłby on być pokryty pnącą się zielenią.",[]
201,niewybrany,1030,Wykonanie chodnika w ciągu ul. Jarnołtowskiej po stronie nr nieparzystych od nr 31 do końca ulicy ,0,0,300000,300000.0,1,droga,150 tys. zł - 500 tys. zł,Jerzmanowo - Jarnołtów -Strachowice - Osiniec,"wzdłuż ul. Jarnołtowskiej od nr 31 do końca ulicy, po stronie nr nieparzystych",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/201/201_1.pdf', '\n\n\nZałącznik nr 1\n\n']]"
96,niewybrany,578,Strefa dla psów ,0,0,250000,250000.0,1,zieleń miejska,150 tys. zł - 500 tys. zł,Nadodrze,Górka Słowiańska,Projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/96/96_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/96/96_2.pdf', '\n\n\nZałącznik nr 2\n\n']]"
102,bd,,Ścieżka zdrowia w Lesie Osobowickim - dla dzieci i dla dorosłych ,0,1,106000,106000.0,1,rekreacja,do 150 tys. zł,Osobowice - Rędzin,"działka AR_9, 3 obręb Osobowice","Celem projektu jest poprawa warunków do rekreacji i wypoczynku na terenie Lasu Osobowickiego. Proponowany zakres prac obejmuje budowę nowoczesnej ścieżki zdrowia w Lesie Osobowickim, po kilka urządzeń w kilku miejscach na terenie Lasu Osobowickiego, wzdłuż głównej alei. W każdym z miejsc proponuję przeznaczyć co najmniej jedno urządzenie dla dzieci.

Las Osobowicki jest dużym obszarem o znacznych walorach przyrodniczych i rekreacyjnych. Jest to teren licznie odwiedzany zarówno przez mieszkańców przyległego osiedla Osobowice, jaki również wielu przyjezdnych z innych rejonów Wrocławia. W przeszłości powstały tu miejsca do aktywnego wypoczynku, które jednak od wielu lat nie były remontowane i obecnie wiele z nich jest zniszczonych lub zaniedbanych. W lesie znajdują się również pozostałości dawnej ścieżki zdrowia.

Biorąc pod uwagę, że miejsce to jest licznie odwiedzane, szczególnie w okresie wiosenno-letnim, uzasadnionym wydaje się przeprowadzenie prac mających na celu budowę nowoczesnej ścieżki zdrowia. Realizacja zadania przyczyni się do poprawy warunków wypoczynku mieszkańców Wrocławia.
",[]
213,niewybrany,378,"Zabawowo, kolorowo na nowo - rewitalizacja terenu zielonego Przedszkola nr 62 ",0,0,470000,470000.0,1,edukacja,150 tys. zł - 500 tys. zł,Pracze Odrzańskie,"teren Przedszkola nr 62 Stumilowy las, ul. Stabłowicka 97 we Wrocławiu. Nr dz. 10/7 AM 4 powierznia 5122 m2",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/213/213_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/213/213_2.pdf', '\n\n\nZałącznik nr 2\n\n']]"
407,wybrany,44,Uruchomienie oświetlenia pieszego Przychodnia Zdrowia ,0,0,20000,20000.0,1,droga,do 150 tys. zł,Żerniki,ul.Rumiankowa,Przy przychodni zdrowia od 2 lat nie świecą latarnie przy ciągu pieszym.,"[['http://projekty-wbo.wroclaw.pl/files/attachments/407/407_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/407/407_1.pdf', '\n\n\nZałącznik nr 2\n\n']]"
48,bd,,Dom Kultury Żerniki ,0,0,1500000,1500000.0,1,inne,od 500 tys. zł,Żerniki,wybór miejsca przez Misto Wrocław,Brak na osiedlu domu kultury,[]
313,bd,,Parking przed szkołą ,0,-1,93600,93600.0,1,droga,do 150 tys. zł,Psie Pole-Zawidawie,"ul. Inflancka 13, nr działki 8/7, 8/16, 23/13",W związku z brakiem miejsc parkingowych w obrębie ul. Inflanckiej rodzice przywożąc dzieci do szkoły parkują na poboczach ( teren zielony oraz między drzewami) lub blokują jeden z pasów ruchu co utrudnia komunikację i przejazd wąską ulicą Inflancką. Sytuacja ta zagraża bezpieczeństwu dzieci udających się do placówki oraz przechodzeniu dzieci przez przejście dla pieszych.,[]
404,bd,,Plac przykościelny  ,0,-2,0,0.0,1,inne,do 150 tys. zł,Żerniki,ul.Żernicka Kościół św.Wawrzyńca,"Plac od strony zachodniej :naprawa pojedynczych stylowych latarni,montaż koszy na śmieci przy ławkach(obecnie nie ma gdzie wyrzucać drobne śmieci.Plac od strony wschodniej z ciągiem dla pieszych:naprawa uszkodzonych ławek i śmietników.                                       ",[]
123,bd,,Ochrona terenu Park Stanisława Staszica ,0,1,250000,250000.0,1,inne,150 tys. zł - 500 tys. zł,Nadodrze,"Nadodrze, Park Stanisława Staszica","Park Stanisława Staszica został niedawno zrewitalizowany. Otoczono go płotem, wyposażono w monitoring, zamykane bramy itd. Z niewiadomych przyczyn nikt nie respektuje obowiązującego tam regulaminu (zakaz wprowadzania psów na tereny zielone, zakaz spożywania alkoholu, zakaz niszczenia urządzeń i zieleni). Straż Miejska oraz Zarząd Zieleni Miejskiej nie wywiązują się należycie z powierzonego im zadania opiekowania się tym terenem. Dlatego wnioskuję o zapewnienie na terenie (jedynego na tym osiedlu) parku całodobowej ochrony (stróż, dozorca itd.) podobnej do tej w Parku Mikołaja Kopernika (który nie wiedzieć czemu jest faworyzowany przez ZZM i posiada swojego stróża chociaż park ten jest mniejszy). Beneficjentami są mieszkańcy Wrocławia, którzy chcieliby korzystać z rekreacyjnych terenów dostępnych w Parku Stanisława Staszica. ",[]
316,bd,,"Uruchomienie jednego, najważniejszego, brakującego przejścia dla pieszych na Rondzie Reagana łączącego zintegrowany przystanek na środku ronda (owalu) z przystankami linii 1. To  ",0,-1,33500,33500.0,1,droga,do 150 tys. zł,Plac Grunwaldzki,Rondo Reagana,"Głównym powodem budowy proponowanego przejścia jest bezpieczeństwo. Już obecnie piesi skracają sobie zdecydowanie za długą drogę dojścia do przystanku linii 1 i wielu linii autobusowych pod Grunwaldzki Center. Nie trzeba być specjalistą, żeby zauważyć, że infrastruktura została przystosowana do budowy tego przejścia - obniżone są krawężniki, a kierowcy stoją na długim czerwonym, zostawiając wystarczająco dużo czasu i miejsca na przejście. Niestety brak wiedzy, kiedy auta ruszą oraz łańcuch przegradzający przejście powodują, iż to skrócenie drogi pieszej jest niebezpieczne, mimo że być nie musi i nie powinno.
Drugim niezwykle ważnym powodem budowy proponowanego przejścia jest jego dostępność dla osób niepełnosprawnych. Zwłaszcza wobec licznych awarii wind. Podpisana niedawno przez Polskę Konwencja o Prawach Osób Niepełnosprawnych wymaga od nas działania! 
Beneficjenci/ich cele:
- osoby niepełnosprawne
- pasażerowie komunikacji zbiorowej przesiadający się na/z linii 1, 115, 116, podmiejskich autobusów 921, 911, 945, 955, a także niektórych linii dalekobieżnych
- mieszkańcy ul. Norwida i Curie-Skłodowskiej
- studenci Uniwersytetu Przyrodniczego - wielu wydziałów
- pracownicy Grunwaldzki Center
Dzięki proponowanemu przejściu czas dojścia do dla ww. skróci się znacząco. Obecnie w ww. kier. piesi także, oprócz podziemi, muszą przechodzić przez przejścia naziemne, żeby dotrzeć do ww. celów, w tym przez przejście dla pieszych przez jezdnię w kierunku Mostu Zwierzynieckiego, które jest jednym z krócej otwartych w ramach sygnalizacji na Rondzie.
Akurat to jedno przejście jest najbezpieczniejszym z zaprojektowanych pierwotnie z owalu na Rondzie Reagana, gdyż auta stoją tam najdłużej na czerwonym, przepuszczając auta i komunikację zbiorową jadące od strony Mostu Zwierzynieckiego!",[]
242,bd,,"Budowa chodnika w ciągu ul. Vivaldiego, poszerzenie miejsc parkingowych umożliwiających parkowanie ukośne oraz przesunięcie latarni z ciągu postojowego w światło chodnika ",0,0,100000,100000.0,1,droga,do 150 tys. zł,Jagodno,"Wrocław, ul. Vivaldiego od skrzyżowania Wspólnoty Mieszkaniowej CPR \""Wiosna\"" do wjazdu na osiedle Maestro.","Rozbudowujące się osiedla przy ul. Vivaldiego powodują, że palący staje się problem parkowania. Budowa po drugiej stronie ul. Vivaldiego chodnika  w nieco pomniejszonym niż zostawiona rezerwa terenu zakresie, przesuniecie na chodnik latarni oraz powiększenie nieznacznie szerokości miejsc parkingowych kosztem chodnika umożliwi parkowanie skośne do osi jezdni po tej stronie Vivaldiego, co znacznie zwiększy dostępną liczbę miejsc parkingowych. Dodatkowo wybudowanie chodnika poprawi komunikację pieszą oraz sprawi, że ta część Wrocławia zyska na atrakcyjności. Miejsce pod chodnik jest teraz bardzo zaniedbane.",[]
477,bd,,"Street Spot - przestrzeń wielofunkcyjna we Wrocławiu, Sport, relaks, sztuka w jednym miejscu ",0,0,600000,600000.0,1,rekreacja,od 500 tys. zł,Stare Miasto,"Wyspa Piasek, nr dz. AR 26.30/7",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/477/477_1.pdf', '\n\n\nZałącznik nr 1\n\n']]"
343,bd,,Modernizacja trasy rowerowej na Wybrzeżu Wyspiańskiego ,0,0,500000,500000.0,1,rowery,150 tys. zł - 500 tys. zł,Plac Grunwaldzki,Wybrzeże Wyspiańskiego,"Projekt zakłada przebudowę drogi rowerowej na Wybrzeżu Wyspiańskiego, pomiędzy mostami Grunwaldzkim i Zwierzynieckim. Modernizacja polegać powinna na wymianie kostki na nawierzchnię asfaltową oraz remoncie istniejącej nawierzchni i poszerzeniu drogi do 3 metrów.",[]
174,wybrany,1721,Teren rekreacyjno-sportowy dla mieszkańców osiedla Stabłowice ,0,2,500000,500000.0,1,rekreacja,150 tys. zł - 500 tys. zł,Leśnica,działka nr 266 AM11 obręb nr 0045 Stabłowice,"Wnioskujemy o przeznaczenie nieruchomości stanowiącej własność Gminy Wrocław położonej w obrębie Stabłowice, oznaczona jako działka nr 266 AM11 o powierzchni ok. 2000 tyś. m2 na teren zielony, z placem zabaw dla dzieci i funkcjami rekreacyjno-sportowym. Parcela ta położona jest w środku gęstej zabudowy domów jednorodzinnych w zabudowie szeregowej. Graniczy z nim bezpośrednio 55 nowo wybudowanych domów jednorodzinnych w zabudowie szeregowej, położonych przy ul. Wełnianej, Góreckiej i Samotnej. Zamieszkują je m.in. rodziny z małymi dziećmi. Od 2013 r. przy ul. Góreckiej działa Klub Malucha W najbliższej okolicy jest kolejnych, kilkadziesiąt domów położonych przy ul. Świeżej, Daktylowej, Śmigłej, Dziarskiej, Hożej itd. Przy tych ulicach nie ma żadnego placu zabaw dla dzieci ani też ogólnodostępnego miejsca rekreacji. 
11 stycznia 2014 r. Społeczny Komitet na rzecz powstania terenu rekreacyjnego przy ul Wełnianej, Góreckiej i Samotnej, zwrócił się z wnioskiem do Prezydenta Wrocławia i Rady Miejskiej Wrocławia (w tym także do p. radnego Jarosława Krauze) o przeznaczenie działki nr 266 AMI I na teren zielony, z placem zabaw dla dzieci i funkcjami rekreacyjnymi dla dorosłych (załącznik nr 1) Wniosek poparty został opinią Rady Osiedla Leśnica (załącznik nr 2) i blisko 200 podpisami mieszkańców (załącznik nr 3). 
12 lutego 2014 r. p. Adama Grehla, wiceprezydent Wrocławia pozytywnie odniósł się do wniosku mieszkańców (załącznik 4 i 5). 
Wychodząc naprzód oczekiwaniom mieszkańców, którzy sprzeciwili się sprzedaży wspomnianej działki na cele budowlane wnioskujemy o dedykowanie środków na zaprojektowanie i wybudowanie następujących elementów sprzyjających rekreacji i integracji mieszkańców:",[]
