id,status,votes,title,avg_age,polarity,budget,point/cost,points,category,level,district,detailed_localization,description,attachments
480,niewybrany,166,Zielona Trasa Śródmiejska - Skwer Ludzi ze Znakiem “P” ,37.0240963855,5,500000,500000.0,1,zieleń/rekreacja,150 tys. zł - 500 tys. zł,Ołbin,"skwer Ludzi ze Znakiem ""P""; Obręb Plac Grunwaldzki, AR_8, działki nr 31,","Ołbin to jedna z najbardziej zielonych części Wrocławia. Parki odgrywają tutaj rolę podstawowych i najważniejszych przestrzeni publicznych. Naszym celem jest ożywienie kolejnego zielonego kawałka osiedla. Skwer Ludzi ze Znakiem ""P"" ma znakomitą lokalizację i duży potencjał, który nie jest wykorzystywany. A szkoda!

Czysto rekreacyjna rola Parku Stanisława Tołpy mogłaby zostać uzupełniona o bardziej aktywną, prozdrowotną funkcję dzięki powyższemu skwerowi. Zarówno dla okolicznych mieszkańców, jak i dla osób z innych osiedli, które chcą prowadzić bardziej aktywny tryb życia, “sportowy” charakter tego miejsca byłby nad wyraz atrakcyjny. Bliskość tras biegowych wzdłuż Odry sprawia chociażby, że jest to świetne miejsce do rozgrzewki. 

Skorzystają z tego projektu też dzieci z okolicznej szkoły podstawowej oraz przedszkola, gdyż będzie to rewelacyjne miejsce do spacerów z rodzicami po zajęciach dydaktycznych. Ponadto przywrócenie życia na tym skwerze daje również możliwość wyeksponowania ważnych pomników historycznych znajdujących się w tym miejscu oraz podkreślenia ich znaczenia dla Ołbina. 

Naczelnym celem naszego projektu jest powstanie skweru sportowego, na którym można by było spędzać czas wolny. 
Stanie się to możliwe dzięki zainstalowaniu w pierwszej części, najbliżej ul Nowowiejskiej:
•	10 latarni
•	10 ławek
•	6 koszy na śmieci
•	stojaków rowerowych za kwotę pozostałą w inwestycji

Nasze działanie sprawi, że: 
- poprawi się czystość i walor estetyczny skweru 
- podniesie się jakość życia mieszkańców
- zwiększy się atrakcyjność terenów zielonych 
- powstanie możliwość skorzystania z nowej, ciekawej formy wypoczynku 
- mieszkańcy bez względu na wiek będą mogli ćwiczyć, zwiększać sprawność fizyczną w bezpiecznych warunkach, na sprzęcie do tego specjalnie przeznaczonym.
Dodatkowo dobre oświetlenie tej części parku zwiększy bezpieczeństwo i przyczyni się do zredukowania niepożądanych sytuacji w okolicy.

Link to przykładowych systemów Parkour Park:
http://www.flowparks.com/
Cena 100000 jest ceną za największy Park wraz z projektem, wykonaniem i podłożem.” 

","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/480/6bea2d4e67125c11ec41b4ec38ce6fe0.pdf', '\n\n\nZałącznik nr 1\n\n']]"
96,niewybrany,440,Nocna ścieżka biegowo-rekreacyjna ,35.8113636364,0,1000000,500000.0,2,zieleń/rekreacja,od 500 tys. zł,Biskupin-Sępolno-Dąbie-Bartoszowice,"Bartoszowice:AR_5,5; AR_1,1; AR_1,1; AR_1,5; AR_1,5; AR_1,52; AR_1,52; AR_2,1, AR_2,1; AR_5,5; AR_2,4, AR_5,5, AR_2,4; AR_5,5; AR_2,5; AR_2,5; AR_2,6; AR_5,5; AR_2,6;AR_2,6;AR_2,7;AR_5,5.","Montaż latarni hybrydowych na całej długości ścieki biegowej sąsiadującej z wałem przeciwpowodziowym dla uprawiania rekreacji biegowej i spacerowej po zmroku. Stale rosnąca liczba uprawiających rekreację biegową, nordic walking. Mieszkańcy Biskupina, Sępolna oraz ze względu na parking ( Braci Gierymskich 156) wszyscy Wrocławianie mogą przyjechać po zmroku biegać lub uprawiać nordic walking, a przy odpowiedniej ilości śniegu będzie to świetna ścieżka dla narciarstwa biegowego. ",[]
64,wycofany,,Oznakowanie i poprawa bezpieczeństwa ciągu pieszo-rowerowego na odcinku od Mostu  Grunwaldzkiego włącznie do pl. Społecznego ,0,-2,40000,13333.333333333334,3,piesze/rowerowe,do 150 tys. zł,"Przedmieście Oławskie
													, Plac Grunwaldzki													, granice wrocławskich osiedli",Most Grunwaldzki/pl. Społeczny,"Projekt polega na zabezpieczeniu barierkami ochronnymi chodnika na moście Grunwaldzkim i jednocześnie wyodrębnieniu/oznakowaniu ścieżki rowerowej od ciągu pieszego na odcinku łączącym pl. Społeczny z mostem Grunwaldzkim i wzdłuż mostu włącznie. Obecnie poruszając się z centrum w kierunku mostu Grunwaldzkiego po wschodniej stronie jezdni, około 100 metrów przed mostem znika podział ciągu na pieszy i rowerowy. To samo dotyczy następnie samego mostu, w efekcie czego rowerzyści jak również piesi nie wiedzą którą stroną chodnika powinni się poruszać, w konsekwencji ruch na chodniku odbywa się w sposób dowolny i często nieprzewidywalny. Jest to szczególnie niebezpieczne na samym moście gdzie zagrożenie potęguje bezpośrednia bliskość przejeżdżających obok samochodów/autobusów dla których sforsowanie krawędzi chodnika o wysokości 20 cm nie stanowi większej przeszkody o czym przekonuje długa lista wypadków drogowych na moście - link poniżej opisu.  
Wspomniane oznakowanie/wyodrębnienie ciągu rowerowego od pieszego przy dodatkowo zastosowaniu barier ochronnych wyeliminuje także ryzyko przypadkowego dostania się pieszego/rowerzysty na jezdnię. Z uwagi na zwiększoną liczbę kolizji i zwiększony ruch pieszo-rowerowy po stronie wschodniej mostu, projekt w wersji podstawowej wskazuje na konieczność prac co najmniej  po stronie wschodniej jezdni. Prace obejmują montaż bariery ochronnej na odcinku ok.  100m wzdłuż mostu oraz prace w zakresie oznakowania poziomego ścieżki rowerowej na odcinku ok. 200m, w tym 100m przez mostem i 100m wzdłuż mostu.  

Beneficjenci (co najmniej 3-5 tys. osób dziennie):
- mieszkańcy miasta, śródmieścia szczególnie 
- studenci (PWr, UPrzyrodniczy)
- turyści (Hala, Botaniczny, ZOO...)

http://www.gazetawroclawska.pl/tag/wypadek-most-grunwaldzki.html",[]
468,wycofany,,Otwarte centrum kultury Trójkąt ,0,0,2000000,1000000.0,2,inne,od 500 tys. zł,Przedmieście Oławskie,ul.Traugutta 102-106 oficyna działka 37/27 obręb  południe arkusz AR_6,"Oficyna z głowami koni na fasadzie  pozostałość po dawnej fabryce wódek i likierów Karla Schidewana .Na Przedmieściu Oławskim nie ma żadnego prężnie działającego ośrodka kultury twórczej ,wzorem śródmieścia uzasadnione jest żeby takie centrum powstało na przysłowiowym trójkącie jet to z korzyścią dla mieszkańców dzielnicy Przedmieście Oławskie i mieszkańców Wrocławia    ",[]
399,wycofany,,"Monitoring wizyjny  zachodniej  części Wrocławia   /Leśnica, Stabłowice, Złotniki, Marszowice /   ",0,1,1500000,1500000.0,1,inne,od 500 tys. zł,Leśnica,"Zachodnia częśc Wrocławia: Leśnica , Złotniki, Stabłowice, Marszowice,","Zastosowanie  systemu monitoringu wizyjnego zwiększy bezpieczeństwo poprzez spełnienie  następujących funkcji :

1. Prewencja - obecność kamer odstrasza przestępców , zmniejsza się przestępczość jak np. kradzieże samochodów, , kradzieże kieszonkowe , akty wandalizmu i chuligaństwa

2.Nadzór - dany obszar jest pod stałą obserwacją , co w przypadku powstania zagrożenia pozwala na natychmiastowe  podjecie działań przez służby

3.Dowodowa - zarejestrowane zdarzenia mogą by wykorzystane jako materiał dowodowy

4.Rozpoznawanie numerów rejestracyjnych - system będzie  miał możliwość wykrywania poszukiwanych numerów rejestracyjnych samochodów na podstawie analizy obrazu z kamery

Założeniem systemu jest umożliwienie obserwacji wybranych miejsc wskazanych przez Policje i Straż Miejską poprzez zastosowanie kamer obserwacyjnych stałych i ruchomych oraz ciągła rejestracja zdarzeń zachodzących w obserwowanych obszarach tak w warunkach dziennych , jak i nocnych
Założeniem projektowanego systemu jest budowa  
-12-15 punktów monitorowania : 12 wyposażonych w zintegrowane kamery szybkoobrotowe kolorowe, oraz 2 kamer wyposażonych w kamery stacjonarne kolorowe o wysokiej czułości 
-centrum monitorowania wyposażonego w urządzenia pozwalające na obserwacje oraz archiwizację obrazów z siedziba w zależności od ustaleń w Straży Miejskiej lub Policji

System będzie charakteryzował się możliwością rozbudowy o kolejne punkty kamerowe oraz stanowiska monitoringu.
Sygnały wizyjne i sterujące pomiędzy punktami kamerowymi a centrum monitoringu będą przesyłane  drogą radiową 
",[]
195,niewybrany,1039,Budowa wielofunkcyjnego placu zabaw „Wyspa Krasnali” ,38.5774783446,5,500000,500000.0,1,place zabaw,150 tys. zł - 500 tys. zł,Kuźniki,"Wrocław, ul. Hermanowska, numer arkusza mapy 2, numer działki 13/1","Celem projektu jest budowa wielofunkcyjnego placu zabaw na osiedlu Kuźniki dla dzieci 
w wieku 3 do 12 lat.

Chcielibyśmy we wskazanym miejscu wybudować plac zabaw, dostępny dla wszystkich 
mieszkańców osiedla, który byłby bezpiecznym i przyjaznym miejscem zabaw dzieci. Na 
lokalizację placu wybraliśmy miejsce w sąsiedztwie zrealizowanego już projektu WBO
2014 - „Siłownia pod chmurką”. Umożliwia to wspólne korzystanie z tego miejsca kilku
pokoleniom jednocześnie. Chcemy, żeby teren ten mógł stać się w przyszłości miejscem
wypoczynku i rekreacji całych rodzin. Ponadto lokalizacja placu w niedalekim sąsiedztwie
przedszkola oraz w centralnym miejscu Osiedla umożliwi jego dostępność dla wszystkich
mieszkańców.

Na osiedlu Kuźniki zlokalizowane jest przedszkole, punkt przedszkolny oraz szkoła.
Osiedle zamieszkuje prawie 7000 osób z czego znaczna część to rodziny z dziećmi. Na
osiedlu istnieje tylko jeden plac zabaw odpowiadający normom, choćby w zakresie jego
ogrodzenia. Pozostałe place na osiedlu pochodzą z lat 80-tych i z uwagi na znaczne
zużycie nie stanowią bezpiecznego i atrakcyjnego miejsca zabaw dla najmłodszych.

Plac zabaw ma być przede wszystkim miejscem bezpiecznej zabawy najmłodszych.
Dlatego planujemy wyposażenie go w bezpieczne i atestowane urządzenia oraz
bezpieczną nawierzchnię nie wymagającą wymiany w trakcie używania (co wpływa na
obniżenie kosztów utrzymania placu). Sama nawierzchnia placu (syntetyczna
nawierzchnia bezpieczna z przeznaczeniem na place zabaw wykonana na bazie granulatu
gumowego) ponadto jest dostępna dla wózków dziecięcych jak i inwalidzkich, ponadto jest
w pełni przepuszczalna przez wodę dzięki czemu z placu można korzystać zaraz po
opadach deszczu.

Jako wyposażenie placu zabaw zaplanowano wielofunkcyjny zestaw urządzeń (m.in.
zjeżdżalnia i ścianka wspinaczkowa), piaskownicę, bujaki, bocianie gniazdo, huśtawki, i
równoważnię. Planujemy wyposażyć plac w atrakcyjne urządzenia zabawowe
przeznaczone zarówno dla najmniejszych jak i większych dzieci.
Plac zabaw będzie w całości ogrodzony a na jego terenie staną wygodne ławki z
oparciami.

Planowany plac zabaw leży w całości na terenie Gminy. Dla tego terenu miejscowy plan
zagospodarowania przestrzennego Kuźniki w Dolinie Ślęzy we Wrocławiu (UCHWAŁA NR
XXXVI/825/12 RADY MIEJSKIEJ WROCŁAWIA) ustala przeznaczenie proponowanej
lokalizacji na m.in. place zabaw (teren oznaczony jako 6ZP/4).

Przedstawione wizualizacje mają na celu zaprezentowanie funkcjonalności która została
wykorzystana do wstępnej wyceny – finalny projekt może nieznacznie różnić się od
koncepcji lidera projektu.","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/195/66a0d7e82140e08d1161b5bb3aa3065c.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/195/ae2f78dfdbbb7b0feaaf4ab273682e79.pdf', '\n\n\nZałącznik nr 2\n\n'], ['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/195/0d2699fc445c0ce1047943eaf9c56855.pdf', '\n\n\nZałącznik nr 3\n\n']]"
617,niewybrany,1356,PLAC ZABAW DLA DZIECI STARSZYCH W PARKU GRABISZYŃSKIM. ,38.9033923304,2,500000,500000.0,1,place zabaw,150 tys. zł - 500 tys. zł,Grabiszyn-Grabiszynek,"Polana przy Małej Sobótce w Parku Grabiszyńskim w pobliżu ulic Racławickiej i Stolarskiej
Dz. 6/8 am-37","Potrzeba powstania placu zabaw dla starszych dzieci była już wielokrotnie artykułowana przez mieszkańców osiedla i nie ulega kwestii. Lokalizacja obiektu przewidziana jest w najlepszym z możliwych miejsc – w sąsiedztwie istniejących już osiedli o gęstej, wielorodzinnej zabudowie oraz w pobliżu najbardziej dynamicznie rozwijających się nowych osiedli. Lokalizacja została pozytywnie zweryfikowana przez MKZ i ZZM.  W pobliżu górki Mała Sobótka, na ogrodzonym terenie o żwirowej nawierzchni zaplanowane są niezwykle kreatywne urządzenia linowe przeznaczone do wspinaczek, zjazd linowy, trampolina, huśtawki. Użytkownikami placu będą przede wszystkim dzieci z osiedli Gabiszyn-Grabiszynek, Borek, Krzyki-Partynice oraz szerokie rzesze mieszkańców przybywających do Parku Grabiszyńskiego spoza najbliższych okolic. W pobliżu obiektu znajdują się trzy szkoły oraz kilka przedszkoli, które także staną się beneficjentami placu zabaw. Projekt cieszy się poparciem Rady Osiedla Grabiszyn-Grabiszynek.

","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/617/9c8a0c2f7121b423811e0e1544e4ac51.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/617/f94c660f207480beb6158f180b604c2f.pdf', '\n\n\nZałącznik nr 2\n\n']]"
540,niewybrany,262,"Rewitalizacja podwórka kwartału ulic: Piastowska, Sienkiewicza, Minkowskiego, Grunwaldzka  ",49.1946564885,-3,500000,500000.0,1,rewitalizacja,150 tys. zł - 500 tys. zł,Plac Grunwaldzki,"podwórze ograniczone ulicami: Piastowska, Sienkiewicza, Minkowskiego, Grunwaldzka,  AM-29, obręb: Plac Grunwaldzki, dz. nr 55/13","Nasze wnętrze podwórzowe wymaga częściowej modernizacji poprzez utwardzenie części dróg wewnętrznych, które na obecnie są słabo utwardzonym klepiskiem, z licznymi dołami i koleinami.  Ze względu na brak skutecznego odwodnienia po opadach deszczu podwórko pokrywa się warstwą błota, co uniemożliwia ruch pieszy oraz utrudnia ruch pojazdów.  Stopnie schodowe  prowadzące na wyżej położoną część podwórka są zniszczone,  liczne ubytki stwarzają zagrożenie dla ruchu pieszego. Ogrodzenie  miejsca zabaw dla dzieci i młodzieży przywróci prawidłową funkcję tej części wnętrza podwórzowego, dzięki temu miejsce to będzie bezpieczne pod względem sanitarnym.

Projekt obejmuje modernizację  następujących elementów:

a.	udrożnienie /odbudowanie instalacji odwadniającej  wraz z utwardzeniem drogi wewnętrznej

b.	odbudowa stopni schodowych wynikających z różnicy poziomów podwórka (8szt.)

c.	wykonanie ogrodzenia z siatki/paneli systemowych istniejącego miejsca zabaw dla dzieci/placu gier wraz z częściowym utwardzeniem powierzchni przeznaczonej do gry w piłkę).

",[]
303,wybrany,2599,AKTYWNIE NA CHOPINA ,40.0615621393,0,150000,150000.0,1,edukacja,do 150 tys. zł,Zacisze-Zalesie-Szczytniki,"TEREN ZESPOŁU SZKÓŁ NR 15 WE WROCŁAWIU, UL. CHOPINA 9B 
ZALESIE AR_4,2","SZKOŁA POŁOŻONA JEST W SĄSIEDZTWIE PARKU SZCZYTNICKIEGO, KTÓRY JEST POPULARNYM I ATRAKCYJNYM MIEJSCEM SPACEROWYM WIELU OKOLICZNYCH MIESZKAŃCÓW Z MAŁYMI DZIEĆMI,  WŚRÓD KTÓRYCH NALEŻY  POPULARYZOWAĆ SPORT I RUCH NA ŚWIEŻYM POWIETRZU.  ABY UATRAKCYJNIĆ TEN TEREN I PROPAGOWAĆ WŚRÓD RODZICÓW SPĘDZANIA WIĘKSZEJ ILOŚCI CZASU ZE SWOIMI DZIEĆMI NA ŚWIEŻYM POWIETRZU PROPONUJĘ POWIĘKSZENIE ISTNIEJĄCEGO PLACU ZABAW O DODATKOWE ELEMENTY ZABAWOWE I SPRAWNOŚCIOWE (TYROLKA, LINARIUM, MOST RUCHOMY- KŁADKA, DESKA SURFINGOWA, HUŚTAWKI) ORAZ DLA  STARSZYCH DZIECI I DOROSŁYCH  WYKONANIE SIŁOWNI ZEWNĘTRZNEJ, KTÓRA BĘDZIE NOWOCZESNĄ FORMĄ AKTYWNEGO SPĘDZANIA CZASU NA SWIEŻYM  POWIETRZU. REGULARNE ĆWICZENIA W OPARCIU O URZĄDZENIA POPRAWIAJĄ FUNKCJONOWANIE UKŁADU KRWIONOŚNEGO ORAZ OGÓLNĄ KONDYCJĘ FIZYCZNĄ I KOORDYNACJĘ. MAJĄ POZYTYWNY WPŁYW NA  WIĘKSZOŚĆ STAWÓW, WZMACNIAJĄ MIĘŚNIE. DO SIŁOWNI ZALECAM NASTĘPUJĄCE URZĄDZENIA: KOŁA TAI CHI, BIEGACZ, ORBITREK, WIOŚLARZ, TWISTER, WAHADŁO, ROWEREK. 
MIEJSCE NA KTÓRYM PROPONUJĘ PLAC ZABAW I SIŁOWNIĘ JEST ZADBANE I OGRODZONE, ALE BĘDZIE WYMAGAŁO PRZYGOTOWANIA BEZPIECZNEJ NAWIERZCHNI. ISTNIEJĄCE DRZEWA NIE KOLIDUJĄ Z PROPOZYCJAMI PROJEKTOWYMI. TEREN NIE JEST OBJĘTY NADZOREM KONSERWATORA ZABYTKÓW.","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/303/01b50ee5e0bcc7484a30cb236d86625c.pdf', '\n\n\nZałącznik nr 1\n\n']]"
368,niewybrany,157,Tęczowy plac zabaw ,40.0445859873,0,250000,250000.0,1,place zabaw,150 tys. zł - 500 tys. zł,Przedmieście Świdnickie,"Stare Miasto, AR_23, 4/57","	Działka miejska nr 4/57 jest obecnie bardzo zaniedbana. Zagospodarowanie tego terenu w formie placu zabaw pozwoli na atrakcyjną rewitalizację przestrzeni między blokami (ul. Tęczowa 14-18 ,a ul. Pawłowa 2-6 ). Dzięki odświeżeniu i odnowieniu tego terenu, mieszkańcy przyległych bloków zyskają widok na kolorowy i zadbany plac zabaw, wypełniony dziećmi. Przerzedzona trawa i nieregularny żywopłot stanowią obecnie jedynie toaletę nie tylko dla zwierząt. Chcielibyśmy „ożywić” tę przestrzeń. Argumentem, który motywuje nas do działania są nasze dzieci i dzieci sąsiadów, których stale przybywa w naszym otoczeniu. Tym sposobem zapewnimy im możliwość spędzania czasu na świeżym powietrzu, bez konieczności organizowania dalekiej wyprawy. Plac zabaw byłby w miejscu, które jest „po drodze” do zlokalizowanego po sąsiedzku przedszkola nr 87 , co stanowi korzyść także dla rodziców odbierających stamtąd swoje pociechy. 
Składowe projektu:
1. Latarnia Parkowa x 2
2. Ławka z oparciem x 4
3. Fasada budynku pomalowana farbą tablicową ok 10m2
4. Piaskownica
5. Karuzela
6. Małpi Gaj (plecionka)
7. Nawierzchnia z bezpiecznego, miękkiego materiału
8. Huśtawka
9. Trawnik
10. Ogrodzenie z furtką
11. Zjeżdżalnia 
","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/368/f6434ebc79e8a93771b7eedfaf596f53.pdf', '\n\n\nZałącznik nr 1\n\n']]"
750,niewybrany,65,"Skatepark Tęczowa/Kolejowa – ogólnodostępne miejsce do uprawiania sportów alternatywnych – jazdy na deskorolce, rowerach wyczynowych BMX/MTB i łyżworolkach ",37.2769230769,-3,500000,500000.0,1,zieleń/rekreacja,150 tys. zł - 500 tys. zł,Przedmieście Świdnickie,"Północna część działki gminnej, obręb Stare Miasto, nr arkusza mapy AR_30, numer działki 8/5","Stowarzyszenie Bike-Deskorolka-Snowboard (BDS) doprowadziło w 2004 r. do utworzenia na Placu Wolności bezpłatnego i otwartego miejsca do jazdy na deskorolce, rowerach BMX/MTB oraz łyżworolkach, czyli tzw. skateparku. Już wówczas wiadomo było o jego tymczasowym charakterze, planowano bowiem budowę Narodowego Forum Muzyki. Ostatecznie skatepark zlikwidowano w 2007 r. zapowiadają powstanie nowego obiektu sportowego na działce przy skrzyżowaniu ulic Tęczowej i Kolejowej, który do dzisiaj nie powstał. Dlatego celem niniejszego projektu jest utworzenie otwartej przestrzeni przystosowanej do uprawiania sportów alternatywnych, czyli jeździe na deskorolce, rowerach BMX/MTB i łyżworolkach. Istnieje ogromne zapotrzebowanie na tego typu miejsce. Jedyny istniejący skatepark przy ul. Legnickiej ma zasadnicze ograniczenia. Nie można tam jeździć na niektórych typach rowerów, wejście do skateparku jest odpłatne, ogromna ilość chętnych przewyższa możliwości obiektu. Dlatego młodzi sportowcy często trenują w miejscach do tego nieprzystosowanych. Powoduje to określone uciążliwości i nie jest bezpieczne. Stowarzyszenie BDS szacuje, że liczba osób uprawiających te dyscypliny we Wrocławiu sięga kilkunastu tysięcy. Dzięki realizacji projektu będą oni mieć dostęp do alternatywnego skateparku i możliwość swobodnego rozwoju swoich sportowych pasji. Nieużywana działka zostanie zagospodarowana. Montaż atestowanych figur zminimalizuje zagrożenie zdrowia ćwiczących. Istnienie otwartego skateparku będzie mieć też istotną funkcję społeczną. Umożliwi z jednej strony integrację środowisk sportowych a z drugiej pozwoli młodym ludziom na rozsądne zagospodarowanie czasu wolnego. Stanie się też przestrzenią organizacji krajowych i międzynarodowych zawodów sportowych, promujących Wrocław w kraju i za granicą.",[]
618,wybrany,14732,"BAZA SPORTOWA DLA MIESZKAŃCÓW OSIEDLA GRABISZYN-GRABISZYNEK, PRZY SZKOLE PODSTAWOWEJ NR 82 PRZY UL. BLACHARSKIEJ 13 WE WROCŁAWIU ",41.9393157752,-1,500000,500000.0,1,edukacja,150 tys. zł - 500 tys. zł,Grabiszyn-Grabiszynek,"UL. BLACHARSKA 13, Wrocław, Działka nr 59/5, AM 38, obręb Grabiszyn","Projekt polega na modernizacji bazy sportowej zlokalizowanej na terenie Gminy Wrocław przy Szkole Podstawowej nr 82 przy ul. Blacharskiej 13 na osiedlu Grabiszyn-Grabiszynek. Będzie dotyczył:
1.przekształcenia obecnego trawiastego boiska piłkarskiego w nowoczesne boisko ze sztuczną nawierzchnią z niezbędnym wyposażeniem. Dotychczasowe boisko trawiaste nie jest przystosowane do tak częstej eksploatacji jak to ma miejsce obecnie. Mimo wielu prób pielęgnacji i modernizacji, robionej w czynie społecznym przez mieszkańców osiedla, boisko nadal ma niebezpieczne nierówności oraz wytarte miejsca, które stwarzają zagrożenie dla użytkowników

Mieszkańcy dzielnicy wykazują duże zainteresowanie aktywnością sportową, niestety na osiedlu nie ma nowoczesnych obiektów sportowych. W najbliższej okolicy szkoły bardzo intensywnie rozbudowują się osiedla wielorodzinne. Uczniów z roku na rok przybywa, w najbliższych latach przewiduje się wzrost ich liczby o 33 % czyli 380 dzieci. Zmodernizowana baza sportowa rozszerzy i uatrakcyjni możliwości aktywności sportowej - umożliwi organizowanie turniejów osiedlowych czy międzyszkolnych w piłkę nożną, gry zespołowe i w tenisa stołowego. Na terenie boiska w godzinach popołudniowych, w weekendy i podczas wakacji odbywają się ogólnodostępne zajęcia z Trenerem osiedlowym.
Beneficjentami zmodernizowanej bazy sportowej będą mieszkańcy osiedla Grabiszyn-Grabiszynek, którzy niejednokrotnie wykazali się odpowiedzialnością za przestrzeń publiczną oraz są zainteresowani aktywną formą spędzania czasu na świeżym powietrzu.","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/618/959be14cf0d52b000fe53a298fb2e7e4.pdf', '\n\n\nZałącznik nr 1\n\n']]"
689,niewybrany,657,Budowa ścieżki rowerowej i chodnika przy ul. Sołtysowickiej – I etap ,39.9452054795,3,500000,250000.0,2,piesze/rowerowe,150 tys. zł - 500 tys. zł,Sołtysowice,Teren przy drodze - ul. Sołtysowicka,"W ramach projektu przeprowadzona zostanie budowa ścieżki rowerowej i chodnika wzdłuż ul. Sołtysowickiej. W pierwszym etapie zrealizowany zostanie odcinek od skrzyżowania ul. Sołtysowickiej z ul.Poprzeczną do ul. Sołtysowickiej 24, który wpłynie na poprawę infrastruktury oraz zwiększenie sprawności i bezpieczeństwa poruszania się cyklistów oraz pieszych. 

Korzyści dla mieszkańców Wrocławia:

• bezpieczna i komfortowa ścieżka rowerowa umożliwiająca dojazd do ważnych obiektów użyteczności publicznej oraz zakładów pracy,

• bezpieczeństwo dzieci – dojazd do Szkoły Podstawowej i Przedszkola,

• trasa rekreacyjna wzdłuż ul. Sołtysowickiej,

• poprawa infrastruktury na ul. Sołtysowickej.
",[]
549,niewybrany,388,"Oświetlenie i kompleksowa renowacja skweru przy dworcu Wrocław-Mikołajów, między ul. Stacyjną, ul. Legnicką i ul. Bolesławiecką ",39.824742268,1,1500000,500000.0,3,inne,od 500 tys. zł,Szczepin,"ul. Stacyjna, działka: Stare Miasto, AR_2, 3/20","Niniejszy projekt dotyczy pełnej rewitalizacji pomiędzy między ul. Stacyjną, ul. Legnicką i ul. Bolesławiecką. Obejmuje on budowę oświetlenia, remont ciągów pieszych z przystosowaniem ich do potrzeb osób niepełnosprawnych według obowiązujących norm i budowę małej architektury, w tym renowację placu zabaw. 

Realizacja projektu przełoży się przede wszystkim na wzrost bezpieczeństwa w okolicy, ze względu na wyeliminowanie obecnie panujących tam ciemności po zmroku. Przełoży się również na komfort obywateli oraz wizerunek Wrocławia. Należy pamiętać, iż jest to bardzo reprezentacyjne miejsce, gdyż dworzec Wrocław-Mikołajów jest najliczniej wykorzystywanym dworcem we Wrocławiu po stacji Wrocław-Główny. Renowacja placu zabaw wpłynie na wzrost atrakcyjności tego miejsca dla dzieci i ich opiekunów.

Beneficjentami tego projektu będą m.in. mieszkańcy i pracownicy okolicznych osiedli, studenci i uczniowie pobliskich placówek edukacyjnych, turyści, osoby dojeżdżające spoza Wrocławia np. do pracy czy na zakupy, dzieci z opiekunami korzystającymi z placu zabaw na skwerze i wiele innych. Podsumowując grono osób, które skorzysta z realizacji projektu jest bardzo szerokie i zróżnicowane.
","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/549/87560c48884ea51ab23d4f9e43a1dd56.pdf', '\n\n\nZałącznik nr 1\n\n']]"
401,wybrany,5021,Poprawa infrastruktury treningowej dla dyscyplin baseball i softball ,32.0290778729,3,150000,150000.0,1,sport,do 150 tys. zł,Przedmieście Oławskie,"al. Na Niskich Łakach 8, Stadion Oławka
Południe, Numer arkusza mapy: 12, Numer działki: 11. Al. Na
Niskich Łąkach 8","Projekt zakłada budowę infrastruktury treningowej poprzez wydzielenie za pomocą
wysokiego ogrodzenia zadaszonej strefy o wymiarach ok 25x18 metrów. W jej obrębie znajdować się
będą profesjonalne tunele do odbijania, górki miotacza oraz różnego rodzaju piłkochwyty.

Uzasadnienie projektu: We Wrocławiu brak jest tak profesjonalnej infrastruktury treningowej dla
dyscyplin baseball/softball. W mieście z roku na rok zwiększa się ilość osób uprawiających tę
dyscyplinę sportu. Powstanie tej inwestycji pozwoli na rozwój sportowy i edukacyjny dzieci,
młodzieży oraz osób dorosłych. Lokalizacja ta jest usytuowana w miejscu dobrze skomunikowanym z
centrum miasta, co będzie miało wpływ na wysoką częstotliwość korzystania z tej infrastruktury.
Projekt ten powiększy również ofertę Stadionu „Oławka” o nową infrastrukturę treningową.","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/401/762e53e2a5b7520563ef36d52aca5253.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/401/01ac305f65296dc8baa3a890b4c45180.pdf', '\n\n\nZałącznik nr 2\n\n']]"
